application_id,customer_id,property_id,application_date,decision_date,loan_purpose,occupancy_type,property_type,property_state,property_zip,loan_amount,loan_term_months,interest_rate_percent,rate_type,dti_percent,ltv_percent,income_annual,co_applicant,channel,applicant_age_bucket,applicant_sex,applicant_ethnicity,applicant_race,decision,hmda_action_taken
APP202401083,13317,PROP202401083,8/29/2024,9/16/2024,purchase,primary,single_family,DC,31708,107300,360,6.171,fixed,47.4,85.3,346800,0,broker,18-24,female,hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401084,17416,PROP202401084,11/28/2024,12/12/2024,purchase,primary,single_family,IL,89285,353100,360,5.903,arm,11.8,97,96600,0,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401085,11613,PROP202401085,5/15/2024,5/29/2024,purchase,investment,single_family,ID,19321,88500,360,5.288,arm,26.2,61.54,101300,0,broker,35-44,male,not_provided,black_or_african_american,approved,1_ORIGINATED
APP202401086,12724,PROP202401086,6/23/2024,7/14/2024,purchase,primary,single_family,OH,45450,90300,360,4,fixed,51.3,63.05,147200,0,retail,35-44,male,not_provided,white,denied,3_DENIED
APP202401087,11415,PROP202401087,5/20/2024,6/6/2024,purchase,investment,single_family,NE,10374,171200,240,4.706,fixed,36.9,62.28,112400,1,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401088,19142,PROP202401088,2/2/2024,2/14/2024,purchase,primary,single_family,SD,70959,137900,240,5.722,fixed,26,70.31,105400,0,retail,25-34,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401089,17996,PROP202401089,6/11/2024,7/1/2024,purchase,primary,single_family,IA,91127,115100,360,9.183,fixed,36,88.9,221400,0,retail,65-74,male,not_hispanic_or_latino,white,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202401090,18839,PROP202401090,4/7/2024,4/17/2024,refinance,primary,single_family,MD,16323,112700,360,4.942,fixed,31.7,58.6,104200,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401091,16324,PROP202401091,7/30/2024,8/26/2024,refinance,primary,manufactured,AR,76152,135600,360,5.403,fixed,50.2,71.09,176600,1,broker,45-54,female,hispanic_or_latino,white,denied,3_DENIED
APP202401092,15878,PROP202401092,4/18/2024,5/12/2024,purchase,investment,condo,NH,64165,188700,360,6.292,arm,35.7,77.22,104400,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401093,10674,PROP202401093,9/26/2024,10/28/2024,purchase,secondary,single_family,WI,15120,84400,180,5.524,fixed,29.3,58.91,169700,1,broker,45-54,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401094,18106,PROP202401094,3/28/2024,4/21/2024,refinance,primary,single_family,VT,52475,88400,360,6.412,arm,37.2,90.94,167900,0,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401095,18724,PROP202401095,5/5/2024,5/21/2024,purchase,investment,single_family,GA,52617,133800,360,6.737,fixed,37.7,97,210700,0,broker,45-54,female,hispanic_or_latino,white,denied,3_DENIED
APP202401096,18450,PROP202401096,1/9/2024,1/25/2024,purchase,primary,condo,AL,75261,125600,180,7.87,fixed,57.3,88.24,126000,0,broker,35-44,male,hispanic_or_latino,asian,denied,3_DENIED
APP202401097,16579,PROP202401097,9/16/2024,9/18/2024,purchase,primary,single_family,LA,61047,179800,360,8.122,fixed,39.6,94.51,54300,1,retail,35-44,female,hispanic_or_latino,white,denied,3_DENIED
APP202401098,17316,PROP202401098,8/29/2024,9/7/2024,cash_out,secondary,single_family,MO,29125,77600,180,5.581,fixed,36.8,75.35,118800,0,broker,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401099,11004,PROP202401099,7/12/2024,7/23/2024,purchase,primary,condo,PA,55829,133800,360,4.835,fixed,39.7,69.26,160200,0,broker,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401100,15916,PROP202401100,1/6/2024,1/9/2024,purchase,investment,single_family,NE,43793,129100,180,5.421,fixed,43.7,61.64,232800,0,broker,18-24,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401101,11026,PROP202401101,6/21/2024,7/12/2024,purchase,primary,single_family,AR,18737,111700,180,5.768,fixed,41.3,78.59,153900,0,retail,65-74,male,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401102,17049,PROP202401102,3/7/2024,3/12/2024,purchase,primary,single_family,AR,11072,115000,240,6.7,fixed,42.3,77.43,61200,1,broker,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401103,11007,PROP202401103,2/12/2024,3/5/2024,purchase,primary,condo,AR,92166,204500,360,6.3,fixed,63.7,81.24,104000,0,retail,65-74,male,hispanic_or_latino,white,denied,3_DENIED
APP202401104,12638,PROP202401104,9/14/2024,9/22/2024,refinance,investment,single_family,NV,17792,78000,180,7.079,fixed,37.1,79.8,263900,0,retail,65-74,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401105,17302,PROP202401105,1/25/2024,2/8/2024,purchase,primary,single_family,WI,77832,146000,360,5.283,arm,34.9,71.76,85800,1,retail,35-44,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401106,17812,PROP202401106,7/31/2024,8/15/2024,home_improvement,primary,single_family,OK,83018,166900,360,7.43,fixed,28,97,114300,1,retail,18-24,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401107,15788,PROP202401107,4/10/2024,5/1/2024,refinance,primary,single_family,SD,38768,72900,360,4.836,fixed,21.9,57.46,86000,0,retail,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401108,15904,PROP202401108,9/16/2024,9/28/2024,refinance,primary,manufactured,PA,88816,210000,240,5.91,fixed,16.3,97,62700,0,retail,25-34,female,hispanic_or_latino,white,denied,3_DENIED
APP202401109,14666,PROP202401109,12/6/2024,12/18/2024,home_improvement,secondary,single_family,NH,82754,138700,360,5.5,fixed,35.2,76.1,70800,0,retail,35-44,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401110,18753,PROP202401110,9/30/2024,10/18/2024,cash_out,primary,single_family,LA,12050,98400,240,5.544,fixed,44.8,79.01,62600,0,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401111,16892,PROP202401111,11/14/2024,11/28/2024,refinance,primary,single_family,UT,66940,98600,360,5.173,arm,32.4,69.04,76900,0,retail,35-44,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401112,13045,PROP202401112,5/29/2024,6/20/2024,purchase,primary,single_family,SD,85316,103900,360,4,fixed,31.2,53.29,76400,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401113,12465,PROP202401113,7/23/2024,8/16/2024,refinance,primary,single_family,IL,81383,94200,360,4.177,fixed,51.1,54.72,60100,0,retail,45-54,male,not_provided,white,denied,3_DENIED
APP202401114,12793,PROP202401114,11/14/2024,11/26/2024,purchase,investment,condo,VA,84658,97300,240,4.76,fixed,48.3,64,92700,0,retail,25-34,male,hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401115,11792,PROP202401115,10/22/2024,11/7/2024,purchase,investment,single_family,NE,79291,90200,360,4,fixed,30,71.84,168800,0,retail,35-44,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401116,15065,PROP202401116,10/24/2024,11/9/2024,purchase,primary,single_family,OH,96310,77800,360,7.971,arm,21.8,94.92,118900,1,retail,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401117,16420,PROP202401117,8/4/2024,8/18/2024,purchase,primary,single_family,NE,10569,140500,240,4.061,fixed,13,58.02,91800,0,retail,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401118,16362,PROP202401118,12/17/2024,1/4/2025,refinance,primary,condo,ID,21347,225600,180,4.727,arm,34.8,72,49600,0,broker,18-24,male,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401119,13372,PROP202401119,5/2/2024,6/8/2024,refinance,secondary,single_family,NY,60201,180300,240,4.132,fixed,39.5,73.13,83800,0,broker,25-34,male,not_provided,white,approved,1_ORIGINATED
APP202401120,17343,PROP202401120,2/17/2024,2/25/2024,purchase,primary,single_family,MO,28503,106000,240,6.238,fixed,43.5,84.54,117400,0,retail,45-54,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401121,17083,PROP202401121,11/22/2024,12/11/2024,purchase,primary,single_family,NY,10673,143400,360,7.569,fixed,37.6,82.61,68400,1,retail,55-64,female,not_provided,two_or_more,denied,3_DENIED
APP202401122,16670,PROP202401122,3/3/2024,3/10/2024,home_improvement,secondary,single_family,GA,46896,165500,120,4.845,fixed,33.4,70.17,107200,0,retail,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401123,18699,PROP202401123,6/17/2024,7/16/2024,refinance,primary,single_family,UT,31035,140500,240,5.289,fixed,23.6,84.89,107900,1,retail,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401124,15541,PROP202401124,4/18/2024,4/23/2024,cash_out,primary,single_family,IN,20904,185800,240,6.797,fixed,15.2,91.57,47700,0,retail,18-24,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401125,11069,PROP202401125,12/3/2024,12/16/2024,purchase,primary,manufactured,AK,10286,89600,360,5.381,fixed,33.3,52.87,290800,0,retail,75+,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401126,13985,PROP202401126,4/19/2024,5/19/2024,refinance,primary,condo,MS,62015,117500,360,4.653,arm,54.3,71.71,145200,0,retail,55-64,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401127,13197,PROP202401127,7/30/2024,8/29/2024,purchase,primary,multi_family,OR,60064,172600,120,4.537,fixed,10,81.96,140900,0,retail,75+,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401128,17053,PROP202401128,9/14/2024,9/15/2024,purchase,investment,single_family,NH,82315,73400,240,6.235,arm,38.9,72.21,102900,1,retail,25-34,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401129,14411,PROP202401129,9/22/2024,10/4/2024,purchase,primary,single_family,IL,70709,93200,360,6.912,fixed,26.2,87.51,90100,0,retail,35-44,male,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202401130,14792,PROP202401130,5/26/2024,6/9/2024,purchase,investment,condo,WI,33819,115100,120,5.717,fixed,24.8,78.63,93400,1,online,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401131,14521,PROP202401131,4/4/2024,4/28/2024,purchase,primary,single_family,VA,14654,145900,360,6.79,arm,31.7,65.1,104700,1,retail,35-44,female,not_provided,two_or_more,denied,3_DENIED
APP202401132,11118,PROP202401132,7/21/2024,8/22/2024,purchase,secondary,single_family,OK,81194,136800,360,7.131,arm,38.4,82.35,98600,0,retail,18-24,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401133,11251,PROP202401133,3/13/2024,3/25/2024,refinance,primary,single_family,NE,50890,114400,360,6.359,fixed,32.1,79.98,45800,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401134,14349,PROP202401134,1/9/2024,2/12/2024,purchase,primary,multi_family,SD,71714,54800,360,5.392,fixed,31.4,52.08,42800,0,online,55-64,not_provided,hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401135,14915,PROP202401135,9/13/2024,10/4/2024,home_improvement,primary,single_family,HI,23861,56400,360,4.387,fixed,35.8,47.44,54700,0,broker,25-34,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401136,10596,PROP202401136,6/1/2024,6/3/2024,purchase,primary,single_family,NM,78843,144900,360,4.573,fixed,37.6,68.18,100200,1,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401137,19383,PROP202401137,9/13/2024,10/4/2024,purchase,primary,single_family,CA,48384,83300,360,5.809,fixed,37.9,75.37,62700,1,retail,35-44,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401138,11883,PROP202401138,5/11/2024,5/20/2024,refinance,secondary,condo,WI,41427,152100,180,8.39,fixed,38.6,97,125900,0,broker,55-64,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401139,15616,PROP202401139,11/2/2024,12/1/2024,purchase,investment,single_family,NJ,12528,142700,360,4.341,fixed,11,79.16,107000,1,retail,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401140,10999,PROP202401140,4/2/2024,4/23/2024,home_improvement,primary,single_family,CA,53912,169600,180,5.68,fixed,22,82.86,41400,1,broker,35-44,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401141,11728,PROP202401141,8/28/2024,9/5/2024,purchase,primary,single_family,CA,39875,131800,180,5.809,fixed,34,77.27,176500,0,online,25-34,female,hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401142,15477,PROP202401142,10/22/2024,11/14/2024,purchase,primary,single_family,WY,81901,178600,360,7.319,fixed,49.6,83.42,119700,0,retail,65-74,female,not_hispanic_or_latino,american_indian_or_alaska_native,denied,3_DENIED
APP202401143,11730,PROP202401143,6/20/2024,7/15/2024,purchase,primary,condo,RI,50830,105400,360,5.48,arm,25.8,73.05,202500,0,retail,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401144,19826,PROP202401144,5/11/2024,6/13/2024,purchase,primary,single_family,AR,90136,100000,180,5.248,fixed,33.6,80.88,42900,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401145,10279,PROP202401145,4/20/2024,4/28/2024,home_improvement,primary,single_family,MS,70489,157300,120,5.732,fixed,34.7,69.13,52500,0,retail,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401146,17197,PROP202401146,9/23/2024,9/30/2024,refinance,primary,single_family,WY,53585,111800,360,5.194,fixed,10,74.96,86200,1,retail,18-24,female,not_provided,white,approved,1_ORIGINATED
APP202401147,10255,PROP202401147,11/19/2024,12/17/2024,purchase,primary,condo,OR,15951,121900,360,4.83,fixed,45.3,67.09,157400,1,broker,55-64,female,not_provided,black_or_african_american,approved,1_ORIGINATED
APP202401148,10443,PROP202401148,3/5/2024,3/19/2024,home_improvement,primary,single_family,ID,38234,90500,360,7.364,fixed,46.5,71.49,234000,0,online,55-64,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401149,17184,PROP202401149,7/4/2024,7/18/2024,refinance,primary,single_family,NE,76404,167500,360,5.863,fixed,28.5,79.75,130200,0,broker,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401150,11583,PROP202401150,10/20/2024,10/23/2024,refinance,secondary,single_family,MI,49851,166100,180,6.699,fixed,32,82.37,111600,0,retail,45-54,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401151,13881,PROP202401151,9/18/2024,10/5/2024,refinance,secondary,condo,NC,67057,93700,360,5.922,arm,13.2,81.26,112200,0,retail,35-44,female,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401152,19131,PROP202401152,7/19/2024,8/12/2024,purchase,primary,single_family,NE,34686,290800,180,5.711,arm,26.8,89.3,135100,1,online,25-34,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401153,19528,PROP202401153,3/23/2024,4/19/2024,refinance,primary,single_family,OK,14758,79100,360,6.23,fixed,38.1,71.09,178700,1,broker,25-34,male,not_hispanic_or_latino,white,withdrawn,4_WITHDRAWN
APP202401154,18406,PROP202401154,12/13/2024,12/17/2024,refinance,primary,single_family,NE,77613,66200,240,5.9,fixed,14.4,80.67,124400,1,retail,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401155,13600,PROP202401155,8/7/2024,8/17/2024,purchase,primary,single_family,DC,60539,119100,360,4.739,fixed,18.5,80.84,85200,0,broker,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401156,14163,PROP202401156,10/3/2024,10/15/2024,refinance,primary,single_family,VT,49737,50700,360,5.208,fixed,11.3,60.69,89300,0,retail,18-24,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401157,18399,PROP202401157,5/18/2024,6/6/2024,purchase,primary,single_family,KY,79040,166500,120,4.659,fixed,22.1,70.36,111100,0,retail,18-24,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401158,11465,PROP202401158,6/30/2024,7/14/2024,purchase,primary,multi_family,OK,67067,118000,360,5.485,fixed,53,82.74,50000,0,broker,25-34,female,not_hispanic_or_latino,two_or_more,denied,3_DENIED
APP202401159,19298,PROP202401159,11/28/2024,12/12/2024,purchase,primary,condo,TX,31424,127500,180,5.538,arm,10,66.83,57200,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401160,12875,PROP202401160,5/15/2024,5/29/2024,refinance,primary,condo,CO,58076,154900,360,4.86,fixed,51.6,82.57,104000,1,retail,35-44,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401161,16870,PROP202401161,8/29/2024,9/10/2024,refinance,secondary,single_family,NE,30220,139900,180,5.8,fixed,25.8,69.52,77300,0,retail,75+,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401162,17558,PROP202401162,5/22/2024,6/16/2024,purchase,primary,manufactured,NE,50502,90400,180,5.451,arm,29.5,73.96,112700,0,broker,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401163,17734,PROP202401163,10/18/2024,10/30/2024,purchase,primary,single_family,AR,17273,114800,360,4.327,fixed,37.9,75.91,63400,0,broker,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401164,11426,PROP202401164,4/30/2024,5/26/2024,purchase,primary,single_family,OK,47822,98100,120,6.187,fixed,36,69.53,53200,0,broker,18-24,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401165,13594,PROP202401165,5/22/2024,6/3/2024,cash_out,primary,single_family,NE,26096,131300,360,5.478,fixed,26,71.02,450000,0,retail,25-34,female,hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401166,16968,PROP202401166,10/1/2024,10/4/2024,purchase,primary,single_family,NE,28314,148600,360,6.131,fixed,41.4,83.21,142000,0,retail,25-34,female,hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401167,15995,PROP202401167,7/31/2024,8/17/2024,purchase,secondary,condo,WA,63076,148600,360,5.53,fixed,18.6,67.57,142600,0,retail,55-64,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401168,15883,PROP202401168,3/23/2024,3/30/2024,refinance,primary,single_family,DC,99851,162200,360,5.485,fixed,37.2,84.45,171700,1,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401169,18257,PROP202401169,1/24/2024,2/20/2024,purchase,primary,single_family,LA,71765,73900,180,4.063,fixed,27.3,71.18,96800,1,broker,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401170,15241,PROP202401170,8/29/2024,9/11/2024,purchase,secondary,single_family,IN,79418,183700,360,6.664,fixed,48.1,85.87,191700,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401171,16845,PROP202401171,9/10/2024,10/6/2024,purchase,secondary,single_family,IN,72608,160800,360,6.061,fixed,27.4,80.11,164300,0,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401172,10751,PROP202401172,2/15/2024,3/4/2024,refinance,primary,single_family,MS,26011,74600,360,4.551,fixed,29.8,57.58,149600,0,retail,65-74,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401173,19798,PROP202401173,5/31/2024,6/25/2024,purchase,primary,single_family,RI,17944,160500,360,5.158,arm,55.1,83.68,54700,1,broker,55-64,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401174,11008,PROP202401174,7/18/2024,8/2/2024,refinance,primary,single_family,NM,38569,70800,180,4.188,fixed,44.2,69.54,56900,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
